lista_nominal,frecuencia,frecuencia_%
1963,0.0002560163850486431,0.03
1785,0.0002560163850486431,0.03
2244,0.0002560163850486431,0.03
2713,0.0002560163850486431,0.03
2972,0.0002560163850486431,0.03
3141,0.0002560163850486431,0.03
2262,0.0002560163850486431,0.03
2225,0.0002560163850486431,0.03
468,0.0002560163850486431,0.03
1410,0.0002560163850486431,0.03
6263,0.0002560163850486431,0.03
3732,0.0002560163850486431,0.03
5432,0.0002560163850486431,0.03
2735,0.0002560163850486431,0.03
1538,0.0002560163850486431,0.03
371,0.0002560163850486431,0.03
1913,0.0002560163850486431,0.03
283,0.0002560163850486431,0.03
846,0.0002560163850486431,0.03
1637,0.0002560163850486431,0.03
2870,0.0002560163850486431,0.03
2789,0.0002560163850486431,0.03
1678,0.0002560163850486431,0.03
3008,0.0002560163850486431,0.03
1919,0.0002560163850486431,0.03
3021,0.0002560163850486431,0.03
2518,0.0002560163850486431,0.03
2381,0.0002560163850486431,0.03
1090,0.0002560163850486431,0.03
1357,0.0002560163850486431,0.03
514,0.0002560163850486431,0.03
5796,0.0002560163850486431,0.03
244,0.0002560163850486431,0.03
257,0.0002560163850486431,0.03
2547,0.0002560163850486431,0.03
1549,0.0002560163850486431,0.03
1876,0.0002560163850486431,0.03
3690,0.0002560163850486431,0.03
6554,0.0002560163850486431,0.03
1726,0.0002560163850486431,0.03
2681,0.0002560163850486431,0.03
7501,0.0002560163850486431,0.03
4813,0.0002560163850486431,0.03
2191,0.0002560163850486431,0.03
736,0.0002560163850486431,0.03
123,0.0002560163850486431,0.03
302,0.0002560163850486431,0.03
142,0.0002560163850486431,0.03
319,0.0002560163850486431,0.03
1816,0.0002560163850486431,0.03
1871,0.0002560163850486431,0.03
290,0.0002560163850486431,0.03
102,0.0002560163850486431,0.03
432,0.0002560163850486431,0.03
2351,0.0002560163850486431,0.03
5813,0.0002560163850486431,0.03
611,0.0002560163850486431,0.03
2082,0.0002560163850486431,0.03
1709,0.0002560163850486431,0.03
567,0.0002560163850486431,0.03
2934,0.0002560163850486431,0.03
299,0.0002560163850486431,0.03
4150,0.0002560163850486431,0.03
2578,0.0002560163850486431,0.03
637,0.0002560163850486431,0.03
2128,0.0002560163850486431,0.03
2530,0.0002560163850486431,0.03
3768,0.0002560163850486431,0.03
2387,0.0002560163850486431,0.03
2619,0.0002560163850486431,0.03
280,0.0002560163850486431,0.03
242,0.0002560163850486431,0.03
2792,0.0002560163850486431,0.03
4209,0.0002560163850486431,0.03
487,0.0002560163850486431,0.03
392,0.0002560163850486431,0.03
145,0.0002560163850486431,0.03
4446,0.0002560163850486431,0.03
210,0.0002560163850486431,0.03
425,0.0002560163850486431,0.03
547,0.0002560163850486431,0.03
1626,0.0002560163850486431,0.03
178,0.0002560163850486431,0.03
151,0.0002560163850486431,0.03
397,0.0002560163850486431,0.03
1323,0.0002560163850486431,0.03
2218,0.0002560163850486431,0.03
452,0.0002560163850486431,0.03
485,0.0002560163850486431,0.03
2827,0.0002560163850486431,0.03
1429,0.0002560163850486431,0.03
3802,0.0002560163850486431,0.03
2890,0.0002560163850486431,0.03
3967,0.0002560163850486431,0.03
87,0.0002560163850486431,0.03
367,0.0002560163850486431,0.03
676,0.0002560163850486431,0.03
1939,0.0002560163850486431,0.03
108,0.0002560163850486431,0.03
1571,0.0002560163850486431,0.03
4182,0.0002560163850486431,0.03
3821,0.0002560163850486431,0.03
116,0.0002560163850486431,0.03
289,0.0002560163850486431,0.03
1017,0.0002560163850486431,0.03
313,0.0002560163850486431,0.03
2446,0.0002560163850486431,0.03
1513,0.0002560163850486431,0.03
1893,0.0002560163850486431,0.03
629,0.0002560163850486431,0.03
2591,0.0002560163850486431,0.03
2199,0.0002560163850486431,0.03
523,0.0002560163850486431,0.03
376,0.0002560163850486431,0.03
2845,0.0002560163850486431,0.03
2712,0.0002560163850486431,0.03
3109,0.0002560163850486431,0.03
288,0.0002560163850486431,0.03
3009,0.0002560163850486431,0.03
2043,0.0002560163850486431,0.03
1532,0.0002560163850486431,0.03
1857,0.0002560163850486431,0.03
141,0.0002560163850486431,0.03
402,0.0002560163850486431,0.03
1931,0.0002560163850486431,0.03
227,0.0002560163850486431,0.03
732,0.0002560163850486431,0.03
196,0.0002560163850486431,0.03
1397,0.0002560163850486431,0.03
525,0.0002560163850486431,0.03
404,0.0002560163850486431,0.03
785,0.0002560163850486431,0.03
2690,0.0002560163850486431,0.03
247,0.0002560163850486431,0.03
2054,0.0002560163850486431,0.03
563,0.0002560163850486431,0.03
1962,0.0002560163850486431,0.03
457,0.0002560163850486431,0.03
2025,0.0002560163850486431,0.03
2374,0.0002560163850486431,0.03
2193,0.0002560163850486431,0.03
5909,0.0002560163850486431,0.03
2723,0.0002560163850486431,0.03
3218,0.0002560163850486431,0.03
2215,0.0002560163850486431,0.03
4637,0.0002560163850486431,0.03
1659,0.0002560163850486431,0.03
3387,0.0002560163850486431,0.03
2060,0.0002560163850486431,0.03
4075,0.0002560163850486431,0.03
2154,0.0002560163850486431,0.03
2445,0.0002560163850486431,0.03
687,0.0002560163850486431,0.03
3809,0.0002560163850486431,0.03
887,0.0002560163850486431,0.03
1302,0.0002560163850486431,0.03
971,0.0002560163850486431,0.03
5274,0.0002560163850486431,0.03
2965,0.0002560163850486431,0.03
345,0.0002560163850486431,0.03
426,0.0002560163850486431,0.03
596,0.0002560163850486431,0.03
983,0.0002560163850486431,0.03
2363,0.0002560163850486431,0.03
1951,0.0002560163850486431,0.03
2030,0.0002560163850486431,0.03
2187,0.0002560163850486431,0.03
3099,0.0002560163850486431,0.03
2159,0.0002560163850486431,0.03
1304,0.0002560163850486431,0.03
2137,0.0002560163850486431,0.03
2152,0.0002560163850486431,0.03
2183,0.0002560163850486431,0.03
6571,0.0002560163850486431,0.03
2993,0.0002560163850486431,0.03
2997,0.0002560163850486431,0.03
193,0.0002560163850486431,0.03
833,0.0002560163850486431,0.03
8863,0.0002560163850486431,0.03
1441,0.0002560163850486431,0.03
2470,0.0002560163850486431,0.03
2403,0.0002560163850486431,0.03
2151,0.0002560163850486431,0.03
2526,0.0002560163850486431,0.03
2266,0.0002560163850486431,0.03
2552,0.0002560163850486431,0.03
153,0.0002560163850486431,0.03
2749,0.0002560163850486431,0.03
2538,0.0002560163850486431,0.03
255,0.0002560163850486431,0.03
3204,0.0002560163850486431,0.03
177,0.0002560163850486431,0.03
3915,0.0002560163850486431,0.03
1119,0.0002560163850486431,0.03
415,0.0002560163850486431,0.03
221,0.0002560163850486431,0.03
434,0.0002560163850486431,0.03
486,0.0002560163850486431,0.03
115,0.0002560163850486431,0.03
448,0.0002560163850486431,0.03
5075,0.0002560163850486431,0.03
2904,0.0002560163850486431,0.03
1989,0.0002560163850486431,0.03
4607,0.0002560163850486431,0.03
1204,0.0002560163850486431,0.03
442,0.0002560163850486431,0.03
565,0.0002560163850486431,0.03
170,0.0002560163850486431,0.03
333,0.0002560163850486431,0.03
8567,0.0002560163850486431,0.03
4593,0.0002560163850486431,0.03
4658,0.0002560163850486431,0.03
1812,0.0002560163850486431,0.03
229,0.0002560163850486431,0.03
1256,0.0002560163850486431,0.03
3471,0.0002560163850486431,0.03
337,0.0002560163850486431,0.03
447,0.0002560163850486431,0.03
464,0.0002560163850486431,0.03
1110,0.0002560163850486431,0.03
3999,0.0002560163850486431,0.03
3522,0.0002560163850486431,0.03
2288,0.0002560163850486431,0.03
424,0.0002560163850486431,0.03
1925,0.0002560163850486431,0.03
4543,0.0002560163850486431,0.03
2903,0.0002560163850486431,0.03
465,0.0002560163850486431,0.03
3424,0.0002560163850486431,0.03
1592,0.0002560163850486431,0.03
2354,0.0002560163850486431,0.03
2729,0.0002560163850486431,0.03
2967,0.0002560163850486431,0.03
477,0.0002560163850486431,0.03
3114,0.0002560163850486431,0.03
2869,0.0002560163850486431,0.03
2272,0.0002560163850486431,0.03
2197,0.0002560163850486431,0.03
2726,0.0002560163850486431,0.03
958,0.0002560163850486431,0.03
793,0.0002560163850486431,0.03
970,0.0002560163850486431,0.03
1148,0.0002560163850486431,0.03
947,0.0002560163850486431,0.03
1293,0.0002560163850486431,0.03
1649,0.0002560163850486431,0.03
776,0.0002560163850486431,0.03
1419,0.0002560163850486431,0.03
1639,0.0002560163850486431,0.03
1014,0.0002560163850486431,0.03
2433,0.0002560163850486431,0.03
381,0.0002560163850486431,0.03
622,0.0002560163850486431,0.03
1979,0.0002560163850486431,0.03
2450,0.0002560163850486431,0.03
1922,0.0002560163850486431,0.03
4091,0.0002560163850486431,0.03
2621,0.0002560163850486431,0.03
2810,0.0002560163850486431,0.03
1333,0.0002560163850486431,0.03
3082,0.0002560163850486431,0.03
2002,0.0002560163850486431,0.03
2482,0.0002560163850486431,0.03
2508,0.0002560163850486431,0.03
7543,0.0002560163850486431,0.03
1009,0.0002560163850486431,0.03
1546,0.0002560163850486431,0.03
1610,0.0002560163850486431,0.03
2089,0.0002560163850486431,0.03
2473,0.0002560163850486431,0.03
2658,0.0002560163850486431,0.03
2819,0.0002560163850486431,0.03
1356,0.0002560163850486431,0.03
1500,0.0002560163850486431,0.03
1517,0.0002560163850486431,0.03
1791,0.0002560163850486431,0.03
1376,0.0002560163850486431,0.03
1050,0.0002560163850486431,0.03
3271,0.0002560163850486431,0.03
1225,0.0002560163850486431,0.03
761,0.0002560163850486431,0.03
984,0.0002560163850486431,0.03
526,0.0002560163850486431,0.03
357,0.0002560163850486431,0.03
1095,0.0002560163850486431,0.03
1832,0.0002560163850486431,0.03
1358,0.0002560163850486431,0.03
1694,0.0002560163850486431,0.03
2034,0.0002560163850486431,0.03
509,0.0002560163850486431,0.03
1051,0.0002560163850486431,0.03
1695,0.0002560163850486431,0.03
638,0.0002560163850486431,0.03
861,0.0002560163850486431,0.03
544,0.0002560163850486431,0.03
881,0.0002560163850486431,0.03
909,0.0002560163850486431,0.03
616,0.0002560163850486431,0.03
791,0.0002560163850486431,0.03
981,0.0002560163850486431,0.03
763,0.0002560163850486431,0.03
1075,0.0002560163850486431,0.03
1438,0.0002560163850486431,0.03
4237,0.0002560163850486431,0.03
2201,0.0002560163850486431,0.03
4105,0.0002560163850486431,0.03
1843,0.0002560163850486431,0.03
2400,0.0002560163850486431,0.03
2464,0.0002560163850486431,0.03
1629,0.0002560163850486431,0.03
2396,0.0002560163850486431,0.03
2573,0.0002560163850486431,0.03
2091,0.0002560163850486431,0.03
1988,0.0002560163850486431,0.03
851,0.0002560163850486431,0.03
3030,0.0002560163850486431,0.03
3898,0.0002560163850486431,0.03
2990,0.0002560163850486431,0.03
1400,0.0002560163850486431,0.03
2488,0.0002560163850486431,0.03
1978,0.0002560163850486431,0.03
2703,0.0002560163850486431,0.03
1199,0.0002560163850486431,0.03
2032,0.0002560163850486431,0.03
1582,0.0002560163850486431,0.03
1721,0.0002560163850486431,0.03
1986,0.0002560163850486431,0.03
578,0.0002560163850486431,0.03
1019,0.0002560163850486431,0.03
2023,0.0002560163850486431,0.03
1166,0.0002560163850486431,0.03
1630,0.0002560163850486431,0.03
1653,0.0002560163850486431,0.03
1414,0.0002560163850486431,0.03
1109,0.0002560163850486431,0.03
1271,0.0002560163850486431,0.03
1663,0.0002560163850486431,0.03
913,0.0002560163850486431,0.03
1151,0.0002560163850486431,0.03
1384,0.0002560163850486431,0.03
2680,0.0002560163850486431,0.03
2669,0.0002560163850486431,0.03
1881,0.0002560163850486431,0.03
3191,0.0002560163850486431,0.03
2173,0.0002560163850486431,0.03
2554,0.0002560163850486431,0.03
915,0.0002560163850486431,0.03
680,0.0002560163850486431,0.03
416,0.0002560163850486431,0.03
771,0.0002560163850486431,0.03
2628,0.0002560163850486431,0.03
894,0.0002560163850486431,0.03
296,0.0002560163850486431,0.03
601,0.0002560163850486431,0.03
245,0.0002560163850486431,0.03
702,0.0002560163850486431,0.03
903,0.0002560163850486431,0.03
836,0.0002560163850486431,0.03
672,0.0002560163850486431,0.03
768,0.0002560163850486431,0.03
745,0.0002560163850486431,0.03
443,0.0002560163850486431,0.03
886,0.0002560163850486431,0.03
698,0.0002560163850486431,0.03
716,0.0002560163850486431,0.03
711,0.0002560163850486431,0.03
577,0.0002560163850486431,0.03
773,0.0002560163850486431,0.03
2425,0.0002560163850486431,0.03
2016,0.0002560163850486431,0.03
5353,0.0002560163850486431,0.03
5825,0.0002560163850486431,0.03
2507,0.0002560163850486431,0.03
4964,0.0002560163850486431,0.03
1698,0.0002560163850486431,0.03
1352,0.0002560163850486431,0.03
3808,0.0002560163850486431,0.03
1435,0.0002560163850486431,0.03
1186,0.0002560163850486431,0.03
5231,0.0002560163850486431,0.03
5192,0.0002560163850486431,0.03
4089,0.0002560163850486431,0.03
4733,0.0002560163850486431,0.03
1975,0.0002560163850486431,0.03
7834,0.0002560163850486431,0.03
4348,0.0002560163850486431,0.03
8233,0.0002560163850486431,0.03
1909,0.0002560163850486431,0.03
3160,0.0002560163850486431,0.03
3607,0.0002560163850486431,0.03
2133,0.0002560163850486431,0.03
5187,0.0002560163850486431,0.03
3411,0.0002560163850486431,0.03
2326,0.0002560163850486431,0.03
3232,0.0002560163850486431,0.03
2987,0.0002560163850486431,0.03
1991,0.0002560163850486431,0.03
1219,0.0002560163850486431,0.03
1489,0.0002560163850486431,0.03
1554,0.0002560163850486431,0.03
1650,0.0002560163850486431,0.03
1828,0.0002560163850486431,0.03
1933,0.0002560163850486431,0.03
3869,0.0002560163850486431,0.03
3063,0.0002560163850486431,0.03
1431,0.0002560163850486431,0.03
1965,0.0002560163850486431,0.03
3044,0.0002560163850486431,0.03
3553,0.0002560163850486431,0.03
4241,0.0002560163850486431,0.03
5061,0.0002560163850486431,0.03
5577,0.0002560163850486431,0.03
1002,0.0002560163850486431,0.03
1691,0.0002560163850486431,0.03
343,0.0002560163850486431,0.03
5510,0.0002560163850486431,0.03
2797,0.0002560163850486431,0.03
1821,0.0002560163850486431,0.03
1734,0.0002560163850486431,0.03
2000,0.0002560163850486431,0.03
2622,0.0002560163850486431,0.03
2613,0.0002560163850486431,0.03
2063,0.0002560163850486431,0.03
2512,0.0002560163850486431,0.03
2841,0.0002560163850486431,0.03
2711,0.0002560163850486431,0.03
3121,0.0002560163850486431,0.03
2647,0.0002560163850486431,0.03
3437,0.0002560163850486431,0.03
3081,0.0002560163850486431,0.03
1570,0.0002560163850486431,0.03
2166,0.0002560163850486431,0.03
1762,0.0002560163850486431,0.03
5374,0.0002560163850486431,0.03
3103,0.0002560163850486431,0.03
5172,0.0002560163850486431,0.03
6844,0.0002560163850486431,0.03
1764,0.0002560163850486431,0.03
6325,0.0002560163850486431,0.03
1329,0.0002560163850486431,0.03
1621,0.0002560163850486431,0.03
8168,0.0002560163850486431,0.03
2186,0.0002560163850486431,0.03
8655,0.0002560163850486431,0.03
6437,0.0002560163850486431,0.03
3730,0.0002560163850486431,0.03
3077,0.0002560163850486431,0.03
2868,0.0002560163850486431,0.03
3266,0.0002560163850486431,0.03
2495,0.0002560163850486431,0.03
1645,0.0002560163850486431,0.03
3470,0.0002560163850486431,0.03
4157,0.0002560163850486431,0.03
4822,0.0002560163850486431,0.03
10081,0.0002560163850486431,0.03
1794,0.0002560163850486431,0.03
1518,0.0002560163850486431,0.03
2694,0.0002560163850486431,0.03
542,0.0002560163850486431,0.03
865,0.0002560163850486431,0.03
3816,0.0002560163850486431,0.03
2897,0.0002560163850486431,0.03
576,0.0002560163850486431,0.03
989,0.0002560163850486431,0.03
1672,0.0002560163850486431,0.03
2340,0.0002560163850486431,0.03
8726,0.0002560163850486431,0.03
4673,0.0002560163850486431,0.03
5605,0.0002560163850486431,0.03
3458,0.0002560163850486431,0.03
11045,0.0002560163850486431,0.03
10179,0.0002560163850486431,0.03
2373,0.0002560163850486431,0.03
2070,0.0002560163850486431,0.03
195,0.0002560163850486431,0.03
3229,0.0002560163850486431,0.03
1783,0.0002560163850486431,0.03
454,0.0002560163850486431,0.03
1420,0.0002560163850486431,0.03
162,0.0002560163850486431,0.03
811,0.0002560163850486431,0.03
3945,0.0002560163850486431,0.03
810,0.0002560163850486431,0.03
678,0.0002560163850486431,0.03
1048,0.0002560163850486431,0.03
1966,0.0002560163850486431,0.03
1874,0.0002560163850486431,0.03
3660,0.0002560163850486431,0.03
522,0.0002560163850486431,0.03
662,0.0002560163850486431,0.03
655,0.0002560163850486431,0.03
2110,0.0002560163850486431,0.03
4213,0.0002560163850486431,0.03
1756,0.0002560163850486431,0.03
4140,0.0002560163850486431,0.03
328,0.0002560163850486431,0.03
7766,0.0002560163850486431,0.03
3197,0.0002560163850486431,0.03
1752,0.0002560163850486431,0.03
3907,0.0002560163850486431,0.03
2567,0.0002560163850486431,0.03
2484,0.0002560163850486431,0.03
3552,0.0002560163850486431,0.03
3440,0.0002560163850486431,0.03
3116,0.0002560163850486431,0.03
1923,0.0002560163850486431,0.03
2333,0.0002560163850486431,0.03
1450,0.0002560163850486431,0.03
1175,0.0002560163850486431,0.03
1703,0.0002560163850486431,0.03
1493,0.0002560163850486431,0.03
1737,0.0002560163850486431,0.03
1851,0.0002560163850486431,0.03
1720,0.0002560163850486431,0.03
1530,0.0002560163850486431,0.03
1168,0.0002560163850486431,0.03
1706,0.0002560163850486431,0.03
1987,0.0002560163850486431,0.03
1404,0.0002560163850486431,0.03
2078,0.0002560163850486431,0.03
1045,0.0002560163850486431,0.03
874,0.0002560163850486431,0.03
642,0.0002560163850486431,0.03
588,0.0002560163850486431,0.03
1259,0.0002560163850486431,0.03
639,0.0002560163850486431,0.03
656,0.0002560163850486431,0.03
592,0.0002560163850486431,0.03
497,0.0002560163850486431,0.03
838,0.0002560163850486431,0.03
690,0.0002560163850486431,0.03
541,0.0002560163850486431,0.03
839,0.0002560163850486431,0.03
1614,0.0002560163850486431,0.03
2469,0.0002560163850486431,0.03
659,0.0002560163850486431,0.03
1003,0.0002560163850486431,0.03
895,0.0002560163850486431,0.03
990,0.0002560163850486431,0.03
500,0.0002560163850486431,0.03
1132,0.0002560163850486431,0.03
427,0.0002560163850486431,0.03
729,0.0002560163850486431,0.03
583,0.0002560163850486431,0.03
774,0.0002560163850486431,0.03
1941,0.0002560163850486431,0.03
786,0.0002560163850486431,0.03
561,0.0002560163850486431,0.03
784,0.0002560163850486431,0.03
871,0.0002560163850486431,0.03
2454,0.0002560163850486431,0.03
1315,0.0002560163850486431,0.03
2285,0.0002560163850486431,0.03
2493,0.0002560163850486431,0.03
1313,0.0002560163850486431,0.03
2246,0.0002560163850486431,0.03
3215,0.0002560163850486431,0.03
2295,0.0002560163850486431,0.03
1336,0.0002560163850486431,0.03
2714,0.0002560163850486431,0.03
2699,0.0002560163850486431,0.03
2546,0.0002560163850486431,0.03
1159,0.0002560163850486431,0.03
1465,0.0002560163850486431,0.03
1822,0.0002560163850486431,0.03
5759,0.0002560163850486431,0.03
6675,0.0002560163850486431,0.03
9197,0.0002560163850486431,0.03
7587,0.0002560163850486431,0.03
2331,0.0002560163850486431,0.03
2376,0.0002560163850486431,0.03
654,0.0002560163850486431,0.03
2251,0.0002560163850486431,0.03
515,0.0002560163850486431,0.03
848,0.0002560163850486431,0.03
661,0.0002560163850486431,0.03
675,0.0002560163850486431,0.03
613,0.0002560163850486431,0.03
806,0.0002560163850486431,0.03
612,0.0002560163850486431,0.03
608,0.0002560163850486431,0.03
2760,0.0002560163850486431,0.03
2316,0.0002560163850486431,0.03
2160,0.0002560163850486431,0.03
2411,0.0002560163850486431,0.03
2048,0.0002560163850486431,0.03
1950,0.0002560163850486431,0.03
1101,0.0002560163850486431,0.03
964,0.0002560163850486431,0.03
2177,0.0002560163850486431,0.03
2529,0.0002560163850486431,0.03
2673,0.0002560163850486431,0.03
